Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1769508000.0 129.0 87 174 373 NA 188 262 538 NA 216 155 692 NA 398 276 1430 NA 
1769508000.0 2500.1502 NA 153 NA NA NA 248 NA NA NA 7267 NA NA NA 10043 NA NA 
1769508000.0 2500.1504 NA 160 NA NA NA 250 NA NA NA 9511 NA NA NA 11628 NA NA 
1769508000.0 2500.2204 NA 292 NA NA NA 451 NA NA NA 8644 NA NA NA 3183 NA NA 
1769508000.0 2500.2304 NA 288 NA NA NA 431 NA NA NA 8338 NA NA NA 3693 NA NA 
1769508000.0 2500.231 NA 97 NA NA NA 171 NA NA NA 3575 NA NA NA 2480 NA NA 
1769508000.0 2500.3205 NA 280 NA NA NA 491 NA NA NA 7517 NA NA NA 3129 NA NA 
1769508000.0 2500.3309 NA 247 NA NA NA 450 NA NA NA 6820 NA NA NA 4221 NA NA 
1769508000.0 34634.999 NA 496 828 NA NA 789 1177 NA NA 1775 1050 NA NA 1443 784 NA 
1769508000.0 4.28 NA 133 396 0 NA 208 545 0 NA 93 1450 682 NA 251 2595 1519 
