Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533589200.0 1.0 59 72 160 NA NA NA NA NA 114 136 234 NA NA NA NA NA 1409 371 836 NA NA NA NA NA 1733 510 1233 NA NA NA NA NA
1533589200.0 10.0 NA 104 234 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 3061 3179 786 NA NA NA NA NA 3629 3641 1085 NA NA NA NA
1533589200.0 1000.0 NA 234 153 0 48 NA NA NA NA 320 245 0 84 NA NA NA NA 2272 1089 587 258 NA NA NA NA 2696 1495 862 587 NA NA NA
1533589200.0 10001.0 NA 153 305 82 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1126 1924 401 2162 NA NA NA NA 1689 2621 686 2540 NA NA NA
1533589200.0 10002.0 NA 155 301 73 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1222 1662 457 2162 NA NA NA NA 2113 2408 811 2390 NA NA NA
1533589200.0 10003.0 NA 175 301 73 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1152 1904 437 2046 NA NA NA NA 1873 2496 790 2285 NA NA NA
1533589200.0 10004.0 NA 160 299 77 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1154 1912 391 2003 NA NA NA NA 1625 2623 641 2441 NA NA NA
1533589200.0 10005.0 NA 171 301 82 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1130 1926 407 1999 NA NA NA NA 1594 2352 608 2191 NA NA NA
1533589200.0 10006.0 NA 153 296 74 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1144 1964 356 2075 NA NA NA NA 1458 2583 628 2458 NA NA NA
1533589200.0 10007.0 NA 157 300 92 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1199 2011 435 2179 NA NA NA NA 1730 2658 664 2477 NA NA NA
1533589200.0 10008.0 NA 154 308 92 0 NA NA NA NA 239 408 127 0 NA NA NA NA 1185 1958 518 2102 NA NA NA NA 1939 2431 997 2560 NA NA NA
1533589200.0 10009.0 NA 156 304 84 0 NA NA NA NA 240 408 127 0 NA NA NA NA 1204 1708 421 2032 NA NA NA NA 1550 2270 707 2315 NA NA NA
