Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1555362000.0 1361.0 0 NA 0 NA 1043 NA 1840 NA
1555362000.0 1361.17 0 NA 0 NA 1221 NA 2350 NA
1555362000.0 1361.18 0 NA 0 NA 1243 NA 2067 NA
1555362000.0 1362.0 0 NA 0 NA 784 NA 1098 NA
1555362000.0 1362.17 0 NA 0 NA 1011 NA 1698 NA
1555362000.0 1362.18 0 NA 0 NA 830 NA 1222 NA
1555362000.0 1363.0 0 NA 0 NA 984 NA 1817 NA
1555362000.0 1363.17 0 NA 0 NA 1250 NA 2361 NA
1555362000.0 1363.18 0 NA 0 NA 1278 NA 2059 NA
1555362000.0 25211.0 0 NA 0 NA 674 NA 730 NA
1555362000.0 25211.17 0 NA 0 NA 790 NA 871 NA
1555362000.0 25211.18 0 NA 0 NA 804 NA 905 NA
1555362000.0 25212.0 0 NA 0 NA 798 NA 856 NA
1555362000.0 25212.17 0 NA 0 NA 778 NA 895 NA
1555362000.0 25212.18 0 NA 0 NA 825 NA 1008 NA
1555362000.0 25213.0 0 NA 0 NA 708 NA 837 NA
1555362000.0 25213.17 0 NA 0 NA 757 NA 812 NA
1555362000.0 25213.18 0 NA 0 NA 810 NA 950 NA
1555362000.0 27634.21 NA 0 NA 0 NA 0 NA 0
1555362000.0 515.0 0 NA 0 NA 84 NA 104 NA
1555362000.0 517.0 0 NA 0 NA 101 NA 130 NA
1555362000.0 520.0 0 NA 0 NA 99 NA 124 NA
1555362000.0 525.0 0 NA 0 NA 90 NA 108 NA
1555362000.0 527.0 0 NA 0 NA 100 NA 186 NA
