Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1769551200.0 144.6 NA 410 NA NA 569 NA NA 1333 NA NA 1130 NA 
1769551200.0 2500.1502 NA 155 NA NA 248 NA NA 7119 NA NA 9960 NA 
1769551200.0 2500.1504 NA 154 NA NA 251 NA NA 9295 NA NA 11518 NA 
1769551200.0 2500.2204 NA 279 NA NA 445 NA NA 8285 NA NA 2534 NA 
1769551200.0 2500.2207 NA 197 NA NA 314 NA NA 6383 NA NA 2964 NA 
1769551200.0 2500.2208 NA 314 NA NA 523 NA NA 25656 NA NA 17885 NA 
1769551200.0 2500.2304 NA 302 NA NA 451 NA NA 6481 NA NA 2100 NA 
1769551200.0 2500.231 NA 98 NA NA 167 NA NA 3881 NA NA 3178 NA 
1769551200.0 2500.3204 NA 322 NA NA 450 NA NA 7679 NA NA 3306 NA 
1769551200.0 2500.3205 NA 351 NA NA 510 NA NA 8217 NA NA 3362 NA 
1769551200.0 2500.3208 NA 301 NA NA 489 NA NA 8952 NA NA 3218 NA 
1769551200.0 2500.3209 NA 304 NA NA 453 NA NA 5791 NA NA 1957 NA 
1769551200.0 2500.3305 NA 321 NA NA 449 NA NA 7266 NA NA 2300 NA 
1769551200.0 34551.85 NA 1027 NA NA 1311 NA NA 2508 NA NA 1518 NA 
1769551200.0 34634.114 NA 1405 NA NA 1852 NA NA 2290 NA NA 1344 NA 
1769551200.0 34634.703 NA 1358 NA NA 1784 NA NA 2216 NA NA 1305 NA 
1769551200.0 34634.9921 NA 931 1058 NA 1272 1476 NA 3212 1036 NA 1798 729 
1769551200.0 34634.999 NA 554 863 NA 770 1183 NA 1486 795 NA 1035 540 
1769551200.0 511.0 95 0 NA 125 0 NA 2660 49 NA 7429 120 NA 
1769551200.0 541.0 90 0 NA 124 0 NA 65 49 NA 172 122 NA 
