Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1447408800.0 1.0 68 83 92 109 2092 275 2697 316
1447408800.0 107.0 69 85 94 112 4051 402 4089 414
1447408800.0 112.0 70 86 94 114 3867 349 3887 357
1447408800.0 114.0 70 86 94 114 3807 330 3835 342
1447408800.0 115.0 70 86 95 114 4846 358 4874 373
1447408800.0 116.0 70 86 95 114 5011 339 5174 358
1447408800.0 117.0 72 87 96 115 7228 416 7377 426
1447408800.0 118.0 70 86 95 113 5059 333 5215 348
1447408800.0 119.0 69 85 94 113 4068 351 4224 374
1447408800.0 121.0 71 87 96 114 6583 369 6723 376
1447408800.0 126.0 60 82 85 109 1264 270 1285 315
1447408800.0 1301.0 74 119 100 152 2494 668 3023 677
1447408800.0 1303.0 75 128 107 156 11524 475 12453 572
1447408800.0 131.0 62 84 86 110 1488 281 1523 332
1447408800.0 1320.0 NA 132 NA 173 NA 486 NA 554
1447408800.0 1337.0 NA 141 NA 182 NA 885 NA 1382
1447408800.0 134.703 NA 104 NA 143 NA 1173 NA 1761
1447408800.0 134.801 NA 109 NA 147 NA 1559 NA 1664
1447408800.0 134.802 NA 112 NA 147 NA 2659 NA 2732
1447408800.0 134.803 NA 111 NA 149 NA 2573 NA 2667
1447408800.0 134.806 NA 113 NA 149 NA 4204 NA 4235
1447408800.0 134.808 NA 124 NA 158 NA 3085 NA 3278
1447408800.0 1353.0 NA 134 NA 178 NA 577 NA 663
1447408800.0 200.0 NA 96 NA 131 NA 728 NA 1538
1447408800.0 202.0 NA 98 NA 132 NA 762 NA 1631
1447408800.0 25.0 NA 91 NA 124 NA 3890 NA 3963
1447408800.0 250200.0 NA 151 NA 191 NA 5567 NA 6237
1447408800.0 250205.0 NA 150 NA 189 NA 5018 NA 6039
1447408800.0 250207.0 NA 142 NA 184 NA 4296 NA 5073
1447408800.0 25205.0 NA 154 NA 218 NA 2810 NA 9607
1447408800.0 27.0 NA 89 NA 122 NA 1747 NA 1991
1447408800.0 30.0 NA 90 NA 124 NA 1810 NA 2025
1447408800.0 37.0 NA 91 NA 124 NA 3663 NA 3721
1447408800.0 38.0 NA 91 NA 123 NA 2020 NA 2292
1447408800.0 4000.0 NA 91 NA 123 NA 3618 NA 3656
1447408800.0 43.0 NA 91 NA 123 NA 3443 NA 3493
1447408800.0 44.0 NA 89 NA 122 NA 1837 NA 2026
1447408800.0 45.0 NA 90 NA 122 NA 3149 NA 3169
1447408800.0 50202.0 NA 154 NA 200 NA 3027 NA 4775
1447408800.0 50205.0 NA 146 NA 193 NA 2839 NA 4552
1447408800.0 50206.0 NA 153 NA 198 NA 2934 NA 3283
