Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1533762000.0 1.0 85 95 192 NA NA NA NA NA NA 169 362 271 NA NA NA NA NA NA 3341 838 1661 NA NA NA NA NA NA 2392 1135 3299 NA NA NA NA NA NA
1533762000.0 10.0 NA 120 280 0 NA NA NA NA NA NA 371 394 0 NA NA NA NA NA NA 3569 5518 896 NA NA NA NA NA NA 3484 4332 1529 NA NA NA NA NA
1533762000.0 1000.0 NA 275 163 0 50 NA NA NA NA NA 365 246 0 91 NA NA NA NA NA 3779 1377 771 339 NA NA NA NA NA 2446 1221 969 482 NA NA NA NA
1533762000.0 10001.0 NA 122 279 67 0 NA NA NA NA NA 388 452 112 0 NA NA NA NA NA 697 2153 286 1391 NA NA NA NA NA 1449 3514 564 1705 NA NA NA NA
1533762000.0 10002.0 NA 125 270 74 0 NA NA NA NA NA 388 463 113 0 NA NA NA NA NA 696 2180 293 1396 NA NA NA NA NA 1718 3528 581 1924 NA NA NA NA
1533762000.0 10003.0 NA 123 237 69 0 NA NA NA NA NA 389 447 113 0 NA NA NA NA NA 686 2276 434 1379 NA NA NA NA NA 1447 3618 776 2124 NA NA NA NA
1533762000.0 10004.0 NA 126 349 65 0 NA NA NA NA NA 388 492 112 0 NA NA NA NA NA 664 1932 297 1403 NA NA NA NA NA 1101 2831 888 1847 NA NA NA NA
1533762000.0 10005.0 NA 128 344 74 0 NA NA NA NA NA 381 474 113 0 NA NA NA NA NA 591 1882 450 1360 NA NA NA NA NA 856 3583 1234 1799 NA NA NA NA
1533762000.0 10006.0 NA 130 343 75 0 NA NA NA NA NA 381 461 113 0 NA NA NA NA NA 574 1774 378 1370 NA NA NA NA NA 945 2312 549 1832 NA NA NA NA
1533762000.0 10007.0 NA 126 346 65 0 NA NA NA NA NA 388 471 113 0 NA NA NA NA NA 722 1934 353 1371 NA NA NA NA NA 1184 3000 1085 1775 NA NA NA NA
1533762000.0 10008.0 NA 127 337 65 0 NA NA NA NA NA 388 462 113 0 NA NA NA NA NA 716 2040 397 1394 NA NA NA NA NA 2032 3043 657 2032 NA NA NA NA
