Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1600203600.0 1325.5 NA 168 0 NA NA 309 0 NA NA 4559 150 NA NA 6201 881 NA
1600203600.0 134.807 NA 76 NA NA NA 162 NA NA NA 202 NA NA NA 692 NA NA
1600203600.0 134.808 NA 77 NA NA NA 170 NA NA NA 195 NA NA NA 543 NA NA
1600203600.0 136.7611 NA 178 0 NA NA 309 0 NA NA 4726 144 NA NA 5906 659 NA
1600203600.0 136.7722 NA 174 0 NA NA 319 0 NA NA 4683 136 NA NA 6718 895 NA
1600203600.0 136.8391 NA 108 NA NA NA 188 NA NA NA 475 NA NA NA 963 NA NA
1600203600.0 136.84 NA 112 422 0 NA 198 903 0 NA 744 16155 477 NA 947 7622 845
1600203600.0 136.873 NA 110 425 0 NA 196 916 0 NA 721 16773 500 NA 969 8220 678
1600203600.0 140.56 NA 615 0 NA NA 1187 0 NA NA 20151 455 NA NA 9756 1231 NA
1600203600.0 522.0 18 47 0 NA 79 103 0 NA 618 162 134 NA 2830 741 922 NA
